id,tag,img_path
473,input,..\..\..\data\cropped-by-semantic-tag\473.png
474,button,..\..\..\data\cropped-by-semantic-tag\474.png
475,header,..\..\..\data\cropped-by-semantic-tag\475.png
476,h1,..\..\..\data\cropped-by-semantic-tag\476.png
477,a,..\..\..\data\cropped-by-semantic-tag\477.png
478,h4,..\..\..\data\cropped-by-semantic-tag\478.png
479,h4,..\..\..\data\cropped-by-semantic-tag\479.png
480,h4,..\..\..\data\cropped-by-semantic-tag\480.png
481,a,..\..\..\data\cropped-by-semantic-tag\481.png
482,h4,..\..\..\data\cropped-by-semantic-tag\482.png
483,h3,..\..\..\data\cropped-by-semantic-tag\483.png
484,h3,..\..\..\data\cropped-by-semantic-tag\484.png
485,header,..\..\..\data\cropped-by-semantic-tag\485.png
486,button,..\..\..\data\cropped-by-semantic-tag\486.png
487,input,..\..\..\data\cropped-by-semantic-tag\487.png
488,button,..\..\..\data\cropped-by-semantic-tag\488.png
489,button,..\..\..\data\cropped-by-semantic-tag\489.png
490,input,..\..\..\data\cropped-by-semantic-tag\490.png
491,h2,..\..\..\data\cropped-by-semantic-tag\491.png
492,h3,..\..\..\data\cropped-by-semantic-tag\492.png
493,h3,..\..\..\data\cropped-by-semantic-tag\493.png
494,h3,..\..\..\data\cropped-by-semantic-tag\494.png
495,button,..\..\..\data\cropped-by-semantic-tag\495.png
496,button,..\..\..\data\cropped-by-semantic-tag\496.png
497,button,..\..\..\data\cropped-by-semantic-tag\497.png
498,button,..\..\..\data\cropped-by-semantic-tag\498.png
499,button,..\..\..\data\cropped-by-semantic-tag\499.png
500,h2,..\..\..\data\cropped-by-semantic-tag\500.png
501,a,..\..\..\data\cropped-by-semantic-tag\501.png
502,h1,..\..\..\data\cropped-by-semantic-tag\502.png
503,h3,..\..\..\data\cropped-by-semantic-tag\503.png
504,h2,..\..\..\data\cropped-by-semantic-tag\504.png
505,h2,..\..\..\data\cropped-by-semantic-tag\505.png
506,h2,..\..\..\data\cropped-by-semantic-tag\506.png
507,h2,..\..\..\data\cropped-by-semantic-tag\507.png
508,h2,..\..\..\data\cropped-by-semantic-tag\508.png
509,footer,..\..\..\data\cropped-by-semantic-tag\509.png
510,h3,..\..\..\data\cropped-by-semantic-tag\510.png
511,a,..\..\..\data\cropped-by-semantic-tag\511.png
512,h3,..\..\..\data\cropped-by-semantic-tag\512.png
513,a,..\..\..\data\cropped-by-semantic-tag\513.png
514,a,..\..\..\data\cropped-by-semantic-tag\514.png
515,a,..\..\..\data\cropped-by-semantic-tag\515.png
516,h1,..\..\..\data\cropped-by-semantic-tag\516.png
517,h1,..\..\..\data\cropped-by-semantic-tag\517.png
518,h1,..\..\..\data\cropped-by-semantic-tag\518.png
519,header,..\..\..\data\cropped-by-semantic-tag\519.png
520,form,..\..\..\data\cropped-by-semantic-tag\520.png
521,input,..\..\..\data\cropped-by-semantic-tag\521.png
522,button,..\..\..\data\cropped-by-semantic-tag\522.png
523,h1,..\..\..\data\cropped-by-semantic-tag\523.png
524,h3,..\..\..\data\cropped-by-semantic-tag\524.png
525,h3,..\..\..\data\cropped-by-semantic-tag\525.png
526,h3,..\..\..\data\cropped-by-semantic-tag\526.png
527,a,..\..\..\data\cropped-by-semantic-tag\527.png
528,button,..\..\..\data\cropped-by-semantic-tag\528.png
529,button,..\..\..\data\cropped-by-semantic-tag\529.png
530,button,..\..\..\data\cropped-by-semantic-tag\530.png
531,a,..\..\..\data\cropped-by-semantic-tag\531.png
532,a,..\..\..\data\cropped-by-semantic-tag\532.png
533,header,..\..\..\data\cropped-by-semantic-tag\533.png
534,form,..\..\..\data\cropped-by-semantic-tag\534.png
535,input,..\..\..\data\cropped-by-semantic-tag\535.png
536,h3,..\..\..\data\cropped-by-semantic-tag\536.png
537,h1,..\..\..\data\cropped-by-semantic-tag\537.png
538,h1,..\..\..\data\cropped-by-semantic-tag\538.png
539,h1,..\..\..\data\cropped-by-semantic-tag\539.png
540,h2,..\..\..\data\cropped-by-semantic-tag\540.png
541,h2,..\..\..\data\cropped-by-semantic-tag\541.png
542,h2,..\..\..\data\cropped-by-semantic-tag\542.png
543,h1,..\..\..\data\cropped-by-semantic-tag\543.png
544,h1,..\..\..\data\cropped-by-semantic-tag\544.png
545,input,..\..\..\data\cropped-by-semantic-tag\545.png
546,input,..\..\..\data\cropped-by-semantic-tag\546.png
547,h3,..\..\..\data\cropped-by-semantic-tag\547.png
548,h3,..\..\..\data\cropped-by-semantic-tag\548.png
549,h1,..\..\..\data\cropped-by-semantic-tag\549.png
550,input,..\..\..\data\cropped-by-semantic-tag\550.png
551,input,..\..\..\data\cropped-by-semantic-tag\551.png
552,h3,..\..\..\data\cropped-by-semantic-tag\552.png
553,h3,..\..\..\data\cropped-by-semantic-tag\553.png
554,a,..\..\..\data\cropped-by-semantic-tag\554.png
555,h1,..\..\..\data\cropped-by-semantic-tag\555.png
556,input,..\..\..\data\cropped-by-semantic-tag\556.png
557,input,..\..\..\data\cropped-by-semantic-tag\557.png
558,h3,..\..\..\data\cropped-by-semantic-tag\558.png
559,h3,..\..\..\data\cropped-by-semantic-tag\559.png
560,a,..\..\..\data\cropped-by-semantic-tag\560.png
561,h1,..\..\..\data\cropped-by-semantic-tag\561.png
562,input,..\..\..\data\cropped-by-semantic-tag\562.png
563,input,..\..\..\data\cropped-by-semantic-tag\563.png
564,h3,..\..\..\data\cropped-by-semantic-tag\564.png
565,h3,..\..\..\data\cropped-by-semantic-tag\565.png
566,h1,..\..\..\data\cropped-by-semantic-tag\566.png
567,input,..\..\..\data\cropped-by-semantic-tag\567.png
568,input,..\..\..\data\cropped-by-semantic-tag\568.png
569,h3,..\..\..\data\cropped-by-semantic-tag\569.png
570,h3,..\..\..\data\cropped-by-semantic-tag\570.png
571,h1,..\..\..\data\cropped-by-semantic-tag\571.png
572,input,..\..\..\data\cropped-by-semantic-tag\572.png
573,input,..\..\..\data\cropped-by-semantic-tag\573.png
574,h3,..\..\..\data\cropped-by-semantic-tag\574.png
575,h3,..\..\..\data\cropped-by-semantic-tag\575.png
576,a,..\..\..\data\cropped-by-semantic-tag\576.png
577,a,..\..\..\data\cropped-by-semantic-tag\577.png
578,button,..\..\..\data\cropped-by-semantic-tag\578.png
579,a,..\..\..\data\cropped-by-semantic-tag\579.png
580,button,..\..\..\data\cropped-by-semantic-tag\580.png
581,button,..\..\..\data\cropped-by-semantic-tag\581.png
582,button,..\..\..\data\cropped-by-semantic-tag\582.png
583,button,..\..\..\data\cropped-by-semantic-tag\583.png
584,h2,..\..\..\data\cropped-by-semantic-tag\584.png
585,h3,..\..\..\data\cropped-by-semantic-tag\585.png
586,h4,..\..\..\data\cropped-by-semantic-tag\586.png
587,h4,..\..\..\data\cropped-by-semantic-tag\587.png
588,h4,..\..\..\data\cropped-by-semantic-tag\588.png
589,h4,..\..\..\data\cropped-by-semantic-tag\589.png
590,h4,..\..\..\data\cropped-by-semantic-tag\590.png
591,a,..\..\..\data\cropped-by-semantic-tag\591.png
592,a,..\..\..\data\cropped-by-semantic-tag\592.png
593,h4,..\..\..\data\cropped-by-semantic-tag\593.png
594,h4,..\..\..\data\cropped-by-semantic-tag\594.png
595,h3,..\..\..\data\cropped-by-semantic-tag\595.png
596,h4,..\..\..\data\cropped-by-semantic-tag\596.png
597,h4,..\..\..\data\cropped-by-semantic-tag\597.png
598,h4,..\..\..\data\cropped-by-semantic-tag\598.png
599,h4,..\..\..\data\cropped-by-semantic-tag\599.png
600,h4,..\..\..\data\cropped-by-semantic-tag\600.png
601,h4,..\..\..\data\cropped-by-semantic-tag\601.png
602,h4,..\..\..\data\cropped-by-semantic-tag\602.png
603,h4,..\..\..\data\cropped-by-semantic-tag\603.png
604,h2,..\..\..\data\cropped-by-semantic-tag\604.png
605,a,..\..\..\data\cropped-by-semantic-tag\605.png
606,h2,..\..\..\data\cropped-by-semantic-tag\606.png
607,h2,..\..\..\data\cropped-by-semantic-tag\607.png
608,form,..\..\..\data\cropped-by-semantic-tag\608.png
609,h3,..\..\..\data\cropped-by-semantic-tag\609.png
610,input,..\..\..\data\cropped-by-semantic-tag\610.png
611,button,..\..\..\data\cropped-by-semantic-tag\611.png
612,form,..\..\..\data\cropped-by-semantic-tag\612.png
613,h3,..\..\..\data\cropped-by-semantic-tag\613.png
614,input,..\..\..\data\cropped-by-semantic-tag\614.png
615,button,..\..\..\data\cropped-by-semantic-tag\615.png
616,a,..\..\..\data\cropped-by-semantic-tag\616.png
617,footer,..\..\..\data\cropped-by-semantic-tag\617.png
618,header,..\..\..\data\cropped-by-semantic-tag\618.png
619,h1,..\..\..\data\cropped-by-semantic-tag\619.png
620,h3,..\..\..\data\cropped-by-semantic-tag\620.png
621,h3,..\..\..\data\cropped-by-semantic-tag\621.png
622,h4,..\..\..\data\cropped-by-semantic-tag\622.png
623,h4,..\..\..\data\cropped-by-semantic-tag\623.png
624,h4,..\..\..\data\cropped-by-semantic-tag\624.png
625,h3,..\..\..\data\cropped-by-semantic-tag\625.png
626,h4,..\..\..\data\cropped-by-semantic-tag\626.png
627,h4,..\..\..\data\cropped-by-semantic-tag\627.png
628,h3,..\..\..\data\cropped-by-semantic-tag\628.png
629,h4,..\..\..\data\cropped-by-semantic-tag\629.png
630,h4,..\..\..\data\cropped-by-semantic-tag\630.png
631,a,..\..\..\data\cropped-by-semantic-tag\631.png
632,h4,..\..\..\data\cropped-by-semantic-tag\632.png
633,h4,..\..\..\data\cropped-by-semantic-tag\633.png
634,a,..\..\..\data\cropped-by-semantic-tag\634.png
635,h3,..\..\..\data\cropped-by-semantic-tag\635.png
636,h3,..\..\..\data\cropped-by-semantic-tag\636.png
637,h3,..\..\..\data\cropped-by-semantic-tag\637.png
638,h3,..\..\..\data\cropped-by-semantic-tag\638.png
639,a,..\..\..\data\cropped-by-semantic-tag\639.png
640,header,..\..\..\data\cropped-by-semantic-tag\640.png
641,a,..\..\..\data\cropped-by-semantic-tag\641.png
642,h1,..\..\..\data\cropped-by-semantic-tag\642.png
643,h3,..\..\..\data\cropped-by-semantic-tag\643.png
644,h3,..\..\..\data\cropped-by-semantic-tag\644.png
645,h4,..\..\..\data\cropped-by-semantic-tag\645.png
646,h4,..\..\..\data\cropped-by-semantic-tag\646.png
647,h4,..\..\..\data\cropped-by-semantic-tag\647.png
648,h3,..\..\..\data\cropped-by-semantic-tag\648.png
649,h4,..\..\..\data\cropped-by-semantic-tag\649.png
650,h4,..\..\..\data\cropped-by-semantic-tag\650.png
651,h3,..\..\..\data\cropped-by-semantic-tag\651.png
652,h4,..\..\..\data\cropped-by-semantic-tag\652.png
653,h4,..\..\..\data\cropped-by-semantic-tag\653.png
654,h4,..\..\..\data\cropped-by-semantic-tag\654.png
655,h4,..\..\..\data\cropped-by-semantic-tag\655.png
656,h3,..\..\..\data\cropped-by-semantic-tag\656.png
657,h3,..\..\..\data\cropped-by-semantic-tag\657.png
658,h3,..\..\..\data\cropped-by-semantic-tag\658.png
659,h3,..\..\..\data\cropped-by-semantic-tag\659.png
660,a,..\..\..\data\cropped-by-semantic-tag\660.png
661,header,..\..\..\data\cropped-by-semantic-tag\661.png
662,h1,..\..\..\data\cropped-by-semantic-tag\662.png
663,a,..\..\..\data\cropped-by-semantic-tag\663.png
664,button,..\..\..\data\cropped-by-semantic-tag\664.png
665,h2,..\..\..\data\cropped-by-semantic-tag\665.png
666,h4,..\..\..\data\cropped-by-semantic-tag\666.png
667,h4,..\..\..\data\cropped-by-semantic-tag\667.png
668,h4,..\..\..\data\cropped-by-semantic-tag\668.png
669,a,..\..\..\data\cropped-by-semantic-tag\669.png
670,h4,..\..\..\data\cropped-by-semantic-tag\670.png
671,h3,..\..\..\data\cropped-by-semantic-tag\671.png
672,h2,..\..\..\data\cropped-by-semantic-tag\672.png
673,h4,..\..\..\data\cropped-by-semantic-tag\673.png
674,h4,..\..\..\data\cropped-by-semantic-tag\674.png
675,h4,..\..\..\data\cropped-by-semantic-tag\675.png
676,h4,..\..\..\data\cropped-by-semantic-tag\676.png
677,h2,..\..\..\data\cropped-by-semantic-tag\677.png
678,h4,..\..\..\data\cropped-by-semantic-tag\678.png
679,h4,..\..\..\data\cropped-by-semantic-tag\679.png
680,h4,..\..\..\data\cropped-by-semantic-tag\680.png
681,h3,..\..\..\data\cropped-by-semantic-tag\681.png
682,h2,..\..\..\data\cropped-by-semantic-tag\682.png
683,h4,..\..\..\data\cropped-by-semantic-tag\683.png
684,h4,..\..\..\data\cropped-by-semantic-tag\684.png
685,h2,..\..\..\data\cropped-by-semantic-tag\685.png
686,h4,..\..\..\data\cropped-by-semantic-tag\686.png
687,h4,..\..\..\data\cropped-by-semantic-tag\687.png
688,h3,..\..\..\data\cropped-by-semantic-tag\688.png
689,h3,..\..\..\data\cropped-by-semantic-tag\689.png
690,a,..\..\..\data\cropped-by-semantic-tag\690.png
691,footer,..\..\..\data\cropped-by-semantic-tag\691.png
692,h3,..\..\..\data\cropped-by-semantic-tag\692.png
693,h3,..\..\..\data\cropped-by-semantic-tag\693.png
694,h3,..\..\..\data\cropped-by-semantic-tag\694.png
695,h3,..\..\..\data\cropped-by-semantic-tag\695.png
696,header,..\..\..\data\cropped-by-semantic-tag\696.png
697,h1,..\..\..\data\cropped-by-semantic-tag\697.png
698,h2,..\..\..\data\cropped-by-semantic-tag\698.png
699,h3,..\..\..\data\cropped-by-semantic-tag\699.png
700,button,..\..\..\data\cropped-by-semantic-tag\700.png
701,h3,..\..\..\data\cropped-by-semantic-tag\701.png
702,h3,..\..\..\data\cropped-by-semantic-tag\702.png
703,h3,..\..\..\data\cropped-by-semantic-tag\703.png
704,button,..\..\..\data\cropped-by-semantic-tag\704.png
705,h3,..\..\..\data\cropped-by-semantic-tag\705.png
706,h4,..\..\..\data\cropped-by-semantic-tag\706.png
707,a,..\..\..\data\cropped-by-semantic-tag\707.png
708,a,..\..\..\data\cropped-by-semantic-tag\708.png
709,a,..\..\..\data\cropped-by-semantic-tag\709.png
710,h4,..\..\..\data\cropped-by-semantic-tag\710.png
711,a,..\..\..\data\cropped-by-semantic-tag\711.png
712,a,..\..\..\data\cropped-by-semantic-tag\712.png
713,a,..\..\..\data\cropped-by-semantic-tag\713.png
714,h4,..\..\..\data\cropped-by-semantic-tag\714.png
715,h4,..\..\..\data\cropped-by-semantic-tag\715.png
716,h4,..\..\..\data\cropped-by-semantic-tag\716.png
717,h4,..\..\..\data\cropped-by-semantic-tag\717.png
718,h4,..\..\..\data\cropped-by-semantic-tag\718.png
719,header,..\..\..\data\cropped-by-semantic-tag\719.png
720,h2,..\..\..\data\cropped-by-semantic-tag\720.png
721,h2,..\..\..\data\cropped-by-semantic-tag\721.png
722,a,..\..\..\data\cropped-by-semantic-tag\722.png
723,a,..\..\..\data\cropped-by-semantic-tag\723.png
724,a,..\..\..\data\cropped-by-semantic-tag\724.png
725,footer,..\..\..\data\cropped-by-semantic-tag\725.png
726,h2,..\..\..\data\cropped-by-semantic-tag\726.png
727,h2,..\..\..\data\cropped-by-semantic-tag\727.png
728,h2,..\..\..\data\cropped-by-semantic-tag\728.png
729,h2,..\..\..\data\cropped-by-semantic-tag\729.png
730,h2,..\..\..\data\cropped-by-semantic-tag\730.png
731,header,..\..\..\data\cropped-by-semantic-tag\731.png
732,h1,..\..\..\data\cropped-by-semantic-tag\732.png
733,h3,..\..\..\data\cropped-by-semantic-tag\733.png
734,a,..\..\..\data\cropped-by-semantic-tag\734.png
735,h2,..\..\..\data\cropped-by-semantic-tag\735.png
736,h3,..\..\..\data\cropped-by-semantic-tag\736.png
737,h3,..\..\..\data\cropped-by-semantic-tag\737.png
738,h3,..\..\..\data\cropped-by-semantic-tag\738.png
739,h3,..\..\..\data\cropped-by-semantic-tag\739.png
740,h3,..\..\..\data\cropped-by-semantic-tag\740.png
741,h3,..\..\..\data\cropped-by-semantic-tag\741.png
742,h2,..\..\..\data\cropped-by-semantic-tag\742.png
743,h2,..\..\..\data\cropped-by-semantic-tag\743.png
744,a,..\..\..\data\cropped-by-semantic-tag\744.png
745,h2,..\..\..\data\cropped-by-semantic-tag\745.png
746,h2,..\..\..\data\cropped-by-semantic-tag\746.png
747,h2,..\..\..\data\cropped-by-semantic-tag\747.png
748,header,..\..\..\data\cropped-by-semantic-tag\748.png
749,header,..\..\..\data\cropped-by-semantic-tag\749.png
750,form,..\..\..\data\cropped-by-semantic-tag\750.png
751,input,..\..\..\data\cropped-by-semantic-tag\751.png
752,button,..\..\..\data\cropped-by-semantic-tag\752.png
753,h1,..\..\..\data\cropped-by-semantic-tag\753.png
754,h2,..\..\..\data\cropped-by-semantic-tag\754.png
755,h2,..\..\..\data\cropped-by-semantic-tag\755.png
756,h2,..\..\..\data\cropped-by-semantic-tag\756.png
757,h2,..\..\..\data\cropped-by-semantic-tag\757.png
758,a,..\..\..\data\cropped-by-semantic-tag\758.png
759,a,..\..\..\data\cropped-by-semantic-tag\759.png
760,a,..\..\..\data\cropped-by-semantic-tag\760.png
761,a,..\..\..\data\cropped-by-semantic-tag\761.png
762,a,..\..\..\data\cropped-by-semantic-tag\762.png
763,h2,..\..\..\data\cropped-by-semantic-tag\763.png
764,input,..\..\..\data\cropped-by-semantic-tag\764.png
765,button,..\..\..\data\cropped-by-semantic-tag\765.png
766,button,..\..\..\data\cropped-by-semantic-tag\766.png
767,form,..\..\..\data\cropped-by-semantic-tag\767.png
768,input,..\..\..\data\cropped-by-semantic-tag\768.png
769,input,..\..\..\data\cropped-by-semantic-tag\769.png
770,input,..\..\..\data\cropped-by-semantic-tag\770.png
771,a,..\..\..\data\cropped-by-semantic-tag\771.png
772,form,..\..\..\data\cropped-by-semantic-tag\772.png
773,button,..\..\..\data\cropped-by-semantic-tag\773.png
774,h3,..\..\..\data\cropped-by-semantic-tag\774.png
775,h3,..\..\..\data\cropped-by-semantic-tag\775.png
776,form,..\..\..\data\cropped-by-semantic-tag\776.png
777,button,..\..\..\data\cropped-by-semantic-tag\777.png
778,h3,..\..\..\data\cropped-by-semantic-tag\778.png
779,h3,..\..\..\data\cropped-by-semantic-tag\779.png
780,h4,..\..\..\data\cropped-by-semantic-tag\780.png
781,textarea,..\..\..\data\cropped-by-semantic-tag\781.png
782,input,..\..\..\data\cropped-by-semantic-tag\782.png
783,input,..\..\..\data\cropped-by-semantic-tag\783.png
784,input,..\..\..\data\cropped-by-semantic-tag\784.png
785,form,..\..\..\data\cropped-by-semantic-tag\785.png
786,input,..\..\..\data\cropped-by-semantic-tag\786.png
787,input,..\..\..\data\cropped-by-semantic-tag\787.png
788,a,..\..\..\data\cropped-by-semantic-tag\788.png
789,form,..\..\..\data\cropped-by-semantic-tag\789.png
790,input,..\..\..\data\cropped-by-semantic-tag\790.png
791,input,..\..\..\data\cropped-by-semantic-tag\791.png
792,a,..\..\..\data\cropped-by-semantic-tag\792.png
793,a,..\..\..\data\cropped-by-semantic-tag\793.png
794,header,..\..\..\data\cropped-by-semantic-tag\794.png
795,h1,..\..\..\data\cropped-by-semantic-tag\795.png
796,form,..\..\..\data\cropped-by-semantic-tag\796.png
797,input,..\..\..\data\cropped-by-semantic-tag\797.png
798,button,..\..\..\data\cropped-by-semantic-tag\798.png
799,form,..\..\..\data\cropped-by-semantic-tag\799.png
800,input,..\..\..\data\cropped-by-semantic-tag\800.png
801,input,..\..\..\data\cropped-by-semantic-tag\801.png
802,input,..\..\..\data\cropped-by-semantic-tag\802.png
803,h2,..\..\..\data\cropped-by-semantic-tag\803.png
804,a,..\..\..\data\cropped-by-semantic-tag\804.png
805,h2,..\..\..\data\cropped-by-semantic-tag\805.png
806,h2,..\..\..\data\cropped-by-semantic-tag\806.png
807,a,..\..\..\data\cropped-by-semantic-tag\807.png
808,h2,..\..\..\data\cropped-by-semantic-tag\808.png
809,h2,..\..\..\data\cropped-by-semantic-tag\809.png
810,h2,..\..\..\data\cropped-by-semantic-tag\810.png
811,h2,..\..\..\data\cropped-by-semantic-tag\811.png
812,h2,..\..\..\data\cropped-by-semantic-tag\812.png
813,a,..\..\..\data\cropped-by-semantic-tag\813.png
814,h2,..\..\..\data\cropped-by-semantic-tag\814.png
815,a,..\..\..\data\cropped-by-semantic-tag\815.png
816,header,..\..\..\data\cropped-by-semantic-tag\816.png
817,a,..\..\..\data\cropped-by-semantic-tag\817.png
818,h1,..\..\..\data\cropped-by-semantic-tag\818.png
819,form,..\..\..\data\cropped-by-semantic-tag\819.png
820,input,..\..\..\data\cropped-by-semantic-tag\820.png
821,button,..\..\..\data\cropped-by-semantic-tag\821.png
822,footer,..\..\..\data\cropped-by-semantic-tag\822.png
823,header,..\..\..\data\cropped-by-semantic-tag\823.png
824,form,..\..\..\data\cropped-by-semantic-tag\824.png
